Nr. Ctapes;Dt. Movim;Cod. Historico;Tp. Documento;Cod. Empresa;Dt. Liq;Vl. Lancto;Ds. Aux;Ds. Doc;Cod. Empliq;Tp. Operação;Nr. Seqhistrelsub;Nr. Seqliq
10001;15/01/2025;910;3;1;15/01/2025;561,48;23 506 3 C E LUZ MOU;;1;D;1;751218
10001;15/01/2025;910;3;1;15/01/2025;45,18;38 374 1 FACIL DISTR;;1;D;1;753636
10001;15/01/2025;910;3;1;15/01/2025;56,29;16 515 641 6 CARTAO;;1;D;1;753689
10001;15/01/2025;910;3;1;15/01/2025;60,99;3 842 7 CARTAO CAIXA;;1;D;1;753690
10001;15/01/2025;910;3;1;15/01/2025;279,13;81 428 1 SUPERMERCAD;;1;D;1;753700
10001;15/01/2025;910;3;1;15/01/2025;67,5;78 954 1 CARTAO CAIX;;1;D;1;753762
10001;16/01/2025;1296;3;1;16/01/2025;145,99;;151490;1;C;1;751051
10001;16/01/2025;1296;3;1;16/01/2025;245,25;;150769;1;C;1;751055
10001;16/01/2025;1296;3;1;16/01/2025;83,15;;150529;1;C;1;751062
10001;17/01/2025;1040;3;1;17/01/2025;734,15;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;751078
10001;17/01/2025;1296;3;1;17/01/2025;1034,25;;151576;1;C;1;752376
10001;18/01/2025;994;3;1;18/01/2025;68;CREDITO BX  FAT  CLIENTE;;1;C;1;752358
10001;20/01/2025;1040;3;1;20/01/2025;120,64;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;752309
10001;20/01/2025;1296;3;1;20/01/2025;60,92;;151658;1;C;1;752411
10001;20/01/2025;1296;3;1;20/01/2025;1223,39;;151845;1;C;1;752847
10001;20/01/2025;994;3;1;20/01/2025;30;CREDITO BX  FAT  CLIENTE;;1;C;1;752923
10001;21/01/2025;994;3;1;21/01/2025;62;CREDITO BX  FAT  CLIENTE;;1;C;1;753426
10001;21/01/2025;1061;3;1;21/01/2025;3128,68;PAGTO AUTOMATICO;17986082;1;D;1;753550
10001;23/01/2025;994;3;1;23/01/2025;272,86;CREDITO BX  FAT  CLIENTE;;1;C;1;754860
10001;23/01/2025;910;3;1;23/01/2025;100;4 598 1 CARTAO DEBIT;;1;D;1;757309
10001;24/01/2025;900;10;1;24/01/2025;2304;CRED  ADIANT  CLIENTE COM TED;;75;C;1;755372
10001;24/01/2025;994;3;1;24/01/2025;3577,23;CREDITO BX  FAT  CLIENTE;;1;C;1;755491
10001;24/01/2025;994;3;1;24/01/2025;185;CREDITO BX  FAT  CLIENTE;;1;C;1;755704
10001;24/01/2025;1296;3;1;24/01/2025;7,25;;152443;1;C;1;756705
10001;24/01/2025;1296;3;1;24/01/2025;423,25;;152475;1;C;1;756708
10001;24/01/2025;1296;3;1;24/01/2025;141,59;;152439;1;C;1;756709
10001;24/01/2025;910;3;1;24/01/2025;53,1;128 1 DIVINE BEAUTY;;1;D;1;757119
10001;24/01/2025;910;3;1;24/01/2025;174,7;87 350 5 CARTAO DE C;;1;D;1;757132
10001;24/01/2025;910;3;1;24/01/2025;350;7 598 1 CARTAO DE CR;;1;D;1;757134
10001;24/01/2025;910;3;1;24/01/2025;724,03;362 016 4 CARTAO DE;;1;D;1;757137
10001;24/01/2025;910;3;1;24/01/2025;21,6;37 041 4 RB CADEIRAS;;1;D;1;757183
10001;24/01/2025;910;3;1;24/01/2025;21,6;37 580 4 RB CADEIRAS;;1;D;1;757184
10001;24/01/2025;910;3;1;24/01/2025;151,8;35 239 1 YVO  DISTRI;;1;D;1;758574
10001;27/01/2025;910;3;1;27/01/2025;1694,99;1 694 995 5 VCENTER;;1;D;1;757258
10001;28/01/2025;511;3;1;28/01/2025;2657,1;RECEB  COB  BANCARIA;3;1;C;1;757139
10001;28/01/2025;994;3;1;28/01/2025;151;CREDITO BX  FAT  CLIENTE;;1;C;1;757554
10001;28/01/2025;910;3;1;28/01/2025;11166,53;478 7 CAPITAL DE GIR;;1;D;1;758073
10001;29/01/2025;910;3;1;29/01/2025;3637,37;205 3 53 901 027 FEL;;1;D;1;758276
10001;29/01/2025;1296;3;1;29/01/2025;351,25;;152982;1;C;1;758312
10001;29/01/2025;1061;3;1;29/01/2025;996,7;PAGTO AUTOMATICO;20537082;1;D;1;758338
10001;29/01/2025;910;3;1;29/01/2025;1915,65;4 582 1 ELITE CONSUL;;1;D;1;760832
10001;30/01/2025;910;3;1;30/01/2025;841,74;4 654 654 1 TAM LINH;;1;D;1;758864
10001;31/01/2025;994;3;1;31/01/2025;1581;CREDITO BX  FAT  CLIENTE;;1;C;1;759668
10001;31/01/2025;1296;3;1;31/01/2025;93,81;;153260;1;C;1;759780
10001;31/01/2025;994;3;1;31/01/2025;530;CREDITO BX  FAT  CLIENTE;;1;C;1;759972
10001;03/02/2025;994;3;1;03/02/2025;379,95;CREDITO BX  FAT  CLIENTE;;1;C;1;760649
10001;03/02/2025;994;3;1;03/02/2025;86,5;CREDITO BX  FAT  CLIENTE;;1;C;1;761017
10001;03/02/2025;1296;3;1;03/02/2025;138,25;;153528;1;C;1;761062
10001;03/02/2025;910;3;1;03/02/2025;800;5 666 696 1 ELI COMU;;1;D;1;761689
10001;03/02/2025;1061;3;1;03/02/2025;10201,04;PAGTO AUTOMATICO;24526082;1;D;1;761773
10001;03/02/2025;910;3;1;03/02/2025;49;2 165 161 11 ITAU CR;;1;D;1;765006
10001;03/02/2025;910;3;1;03/02/2025;432,49;305 156 848 10 CARTA;;1;D;1;765033
10001;04/02/2025;1040;3;1;04/02/2025;83,88;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;761157
10001;04/02/2025;1296;3;1;04/02/2025;1,97;;153880;1;C;1;761636
10001;04/02/2025;910;3;1;04/02/2025;18017,96;58 213 1 FOLHA DE PA;;1;D;1;775886
10001;04/02/2025;910;3;1;04/02/2025;120,1;98 652 362 1 MARCELO;;1;D;1;780578
10001;05/02/2025;994;3;1;05/02/2025;128,79;CREDITO BX  FAT  CLIENTE;;1;C;1;761955
10001;05/02/2025;1296;3;1;05/02/2025;3503,35;;154005;1;C;1;762318
10001;06/02/2025;994;3;1;06/02/2025;320;CREDITO BX  FAT  CLIENTE;;1;C;1;762727
10001;06/02/2025;1296;3;1;06/02/2025;345,25;;154129;1;C;1;762919
10001;06/02/2025;994;3;1;06/02/2025;126,67;CREDITO BX  FAT  CLIENTE;;1;C;1;762946
10001;06/02/2025;910;3;1;06/02/2025;40,2;45 981 1 CARTAO DEBI;;1;D;1;765098
10001;07/02/2025;994;3;1;07/02/2025;2000,9;CREDITO BX  FAT  CLIENTE;;1;C;1;763573
10001;07/02/2025;1296;3;1;07/02/2025;158,25;;154310;1;C;1;764334
10001;07/02/2025;1296;3;1;07/02/2025;169,25;;154198;1;C;1;764339
10001;07/02/2025;994;3;1;07/02/2025;712,73;CREDITO BX  FAT  CLIENTE;;1;C;1;764683
10001;07/02/2025;1061;3;1;07/02/2025;13853,27;PAGTO AUTOMATICO;24366082;1;D;1;764931
10001;10/02/2025;910;3;1;10/02/2025;199,9;14 10 CLARO NXT TELE;;1;D;1;765045
10001;10/02/2025;994;3;1;10/02/2025;84,26;CREDITO BX  FAT  CLIENTE;;1;C;1;766475
10001;11/02/2025;994;3;1;11/02/2025;169;CREDITO BX  FAT  CLIENTE;;1;C;1;765661
10001;11/02/2025;910;3;1;11/02/2025;4025,26;4 598 1 EMERSON MATH;;1;D;1;765933
10001;12/02/2025;994;3;1;12/02/2025;377,87;CREDITO BX  FAT  CLIENTE;;1;C;1;766111
10001;12/02/2025;994;3;1;12/02/2025;2700;CREDITO BX  FAT  CLIENTE;;1;C;1;767245
10001;13/02/2025;1040;3;1;13/02/2025;146,93;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;766306
10001;13/02/2025;994;3;1;13/02/2025;56,1;CREDITO BX  FAT  CLIENTE;;1;C;1;766462
10001;13/02/2025;994;3;1;13/02/2025;81,67;CREDITO BX  FAT  CLIENTE;;1;C;1;766634
10001;13/02/2025;910;3;1;13/02/2025;8596,06;491 1 RUAN VALE DE B;;1;D;1;766810
10001;13/02/2025;910;3;1;13/02/2025;18;6 489 1 CARTAO DEBIT;;1;D;1;773186
10001;14/02/2025;1040;3;1;14/02/2025;975,28;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;768331
10001;15/02/2025;994;3;1;15/02/2025;82,03;CREDITO BX  FAT  CLIENTE;;1;C;1;768219
10001;15/02/2025;994;3;1;15/02/2025;50,1;CREDITO BX  FAT  CLIENTE;;1;C;1;768223
10001;15/02/2025;994;3;1;15/02/2025;108;CREDITO BX  FAT  CLIENTE;;1;C;1;768224
10001;17/02/2025;910;3;1;17/02/2025;175;4 598 1 ROSAS E FARI;;1;D;1;768328
10001;17/02/2025;994;3;1;17/02/2025;603,08;CREDITO BX  FAT  CLIENTE;;1;C;1;768658
10001;17/02/2025;1061;3;1;17/02/2025;67178,18;PAGTO AUTOMATICO;26303082;1;D;1;768853
10001;17/02/2025;910;3;1;17/02/2025;257,3;9 587 2 CARTAO DE CR;;1;D;1;770155
10001;17/02/2025;910;3;1;17/02/2025;36,57;29 165 3 TECNOVOS IM;;1;D;1;770175
10001;17/02/2025;910;3;1;17/02/2025;47,9;459 2 CARTAO DE CRED;;1;D;1;770176
10001;17/02/2025;910;3;1;17/02/2025;230,04;719 684 3 MIRANDA CO;;1;D;1;770185
10001;17/02/2025;910;3;1;17/02/2025;242,49;737 902 1 MIRANDA CO;;1;D;1;770186
10001;17/02/2025;910;3;1;17/02/2025;255,35;6 871 1 CARTAO DE CR;;1;D;1;770187
10001;17/02/2025;910;3;1;17/02/2025;1660,12;6 581 1 CARTAO DE CR;;1;D;1;770795
10001;17/02/2025;910;3;1;17/02/2025;228,02;4 584 1 CARTAO DE CR;;1;D;1;772526
10001;17/02/2025;910;3;1;17/02/2025;48,5;59 954 7 TIAGO COMPA;;1;D;1;772549
10001;17/02/2025;910;3;1;17/02/2025;63,46;458 1 CARTAO CAIXA;;1;D;1;772555
10001;17/02/2025;910;3;1;17/02/2025;1608,5;5 821 1 CARTAO CAIXA;;1;D;1;772636
10001;17/02/2025;910;3;1;17/02/2025;65;36 871 1 TAM LINHAS;;1;D;1;773553
10001;17/02/2025;910;3;1;17/02/2025;195,79;36 651 1 TAM LINHAS;;1;D;1;773562
10001;17/02/2025;910;3;1;17/02/2025;382,65;32 896 1 TAM LINHAS;;1;D;1;773566
10001;17/02/2025;910;3;1;17/02/2025;31,98;83 822 1 SUPERMERCAD;;1;D;1;776248
10001;17/02/2025;910;3;1;17/02/2025;1660,15;6 581 1 CARTAO DE CR;;1;D;1;811799
10001;19/02/2025;994;3;1;19/02/2025;314,08;CREDITO BX  FAT  CLIENTE;;1;C;1;769912
10001;19/02/2025;1296;3;1;19/02/2025;66,83;;155861;1;C;1;770039
10001;19/02/2025;1296;3;1;19/02/2025;1717,18;;155859;1;C;1;770045
10001;20/02/2025;994;3;1;20/02/2025;153;CREDITO BX  FAT  CLIENTE;;1;C;1;770357
10001;20/02/2025;994;3;1;20/02/2025;154;CREDITO BX  FAT  CLIENTE;;1;C;1;770431
10001;20/02/2025;994;3;1;20/02/2025;209,52;CREDITO BX  FAT  CLIENTE;;1;C;1;770434
10001;20/02/2025;505;3;1;20/02/2025;12,44;DESP  COB  BANCARIA;200.225/1;1;D;1;770543
10001;20/02/2025;1296;3;1;20/02/2025;299,25;;156062;1;C;1;770596
10001;20/02/2025;1040;3;1;20/02/2025;2060,23;86796240 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;772937
10001;20/02/2025;910;3;1;20/02/2025;100;5 896 1 CARTAO DEBIT;;1;D;1;776170
10001;21/02/2025;511;3;1;21/02/2025;7775,39;RECEB  COB  BANCARIA;16;1;C;1;770544
10001;21/02/2025;994;3;1;21/02/2025;346,76;CREDITO BX  FAT  CLIENTE;;1;C;1;771048
10001;21/02/2025;994;3;1;21/02/2025;158,47;CREDITO BX  FAT  CLIENTE;;1;C;1;771052
10001;21/02/2025;994;3;1;21/02/2025;64,78;CREDITO BX  FAT  CLIENTE;;1;C;1;771065
10001;21/02/2025;994;3;1;21/02/2025;93,95;CREDITO BX  FAT  CLIENTE;;1;C;1;771133
10001;21/02/2025;910;3;1;21/02/2025;755,18;6 986 1 CAIXA ECONOM;;1;D;1;772177
10001;21/02/2025;1040;3;1;21/02/2025;3141,44;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;772940
10001;21/02/2025;1040;3;1;21/02/2025;770,74;85314307 ELO CREDITO DE CARTAO;;1;C;1;772941
10001;22/02/2025;994;3;1;22/02/2025;273;CREDITO BX  FAT  CLIENTE;;1;C;1;771508
10001;22/02/2025;994;3;1;22/02/2025;165,5;CREDITO BX  FAT  CLIENTE;;1;C;1;771514
10001;22/02/2025;994;3;1;22/02/2025;388,45;CREDITO BX  FAT  CLIENTE;;1;C;1;771981
10001;22/02/2025;994;3;1;22/02/2025;191,63;CREDITO BX  FAT  CLIENTE;;1;C;1;772000
10001;22/02/2025;994;3;1;22/02/2025;882,95;CREDITO BX  FAT  CLIENTE;;1;C;1;772004
10001;24/02/2025;910;3;1;24/02/2025;96,13;57 680 6 CARTAO DE C;;1;D;1;774260
10001;24/02/2025;910;3;1;24/02/2025;269,9;4 369 876 2 AFC COME;;1;D;1;774264
10001;24/02/2025;910;3;1;24/02/2025;100;5 896 1 CARTAO DEBIT;;1;D;1;776175
10001;24/02/2025;910;3;1;24/02/2025;156;4 582 1 CARTAO DEBIT;;1;D;1;776203
10001;25/02/2025;1296;3;1;25/02/2025;294,25;;156636;1;C;1;773894
10001;26/02/2025;994;3;1;26/02/2025;303;CREDITO BX  FAT  CLIENTE;;1;C;1;774526
10001;27/02/2025;910;3;1;27/02/2025;897,2;7 498 3 HUMANA ASSIS;;1;D;1;775685
10001;27/02/2025;910;3;1;27/02/2025;1904,67;6 516 516 1 TAM LINH;;1;D;1;776156
10001;28/02/2025;994;3;1;28/02/2025;169,3;CREDITO BX  FAT  CLIENTE;;1;C;1;777092
10001;01/03/2025;994;3;1;01/03/2025;87,3;CREDITO BX  FAT  CLIENTE;;1;C;1;778024
10001;01/03/2025;994;3;1;01/03/2025;260,49;CREDITO BX  FAT  CLIENTE;;1;C;1;778030
10001;05/03/2025;910;3;1;05/03/2025;152,13;12 001 1 TECH SHOP C;;1;D;1;785628
10001;07/03/2025;994;3;1;07/03/2025;115,05;CREDITO BX  FAT  CLIENTE;;1;C;1;779134
10001;07/03/2025;994;3;1;07/03/2025;124,02;CREDITO BX  FAT  CLIENTE;;1;C;1;779137
10001;07/03/2025;994;3;1;07/03/2025;212,16;CREDITO BX  FAT  CLIENTE;;1;C;1;779443
10001;08/03/2025;994;3;1;08/03/2025;187,89;CREDITO BX  FAT  CLIENTE;;1;C;1;780136
10001;10/03/2025;994;3;1;10/03/2025;213,74;CREDITO BX  FAT  CLIENTE;;1;C;1;780445
10001;10/03/2025;1296;3;1;10/03/2025;24,25;;158161;1;C;1;781624
10001;10/03/2025;910;3;1;10/03/2025;59,9;36 974 9 NEXUS FIBRA;;1;D;1;782071
10001;11/03/2025;1040;3;1;11/03/2025;226,36;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;781763
10001;11/03/2025;994;3;1;11/03/2025;25000;CREDITO BX  FAT  CLIENTE;;1;C;1;786219
10001;14/03/2025;994;3;1;14/03/2025;83,92;CREDITO BX  FAT  CLIENTE;;1;C;1;782685
10001;14/03/2025;994;3;1;14/03/2025;10864,2;CREDITO BX  FAT  CLIENTE;;1;C;1;782688
10001;14/03/2025;994;3;1;14/03/2025;1553,26;CREDITO BX  FAT  CLIENTE;;1;C;1;782690
10001;14/03/2025;1296;3;1;14/03/2025;168,35;;158769;1;C;1;783441
10001;17/03/2025;994;3;1;17/03/2025;102,3;CREDITO BX  FAT  CLIENTE;;1;C;1;783799
10001;17/03/2025;1040;3;1;17/03/2025;1557,76;85314307 ELO CREDITO DE CARTAO;;1;C;1;783874
10001;17/03/2025;1040;3;1;17/03/2025;2881,02;86796240 VISA VISA ELECTRON CREDITO DE CARTAO;;1;C;1;783875
10001;18/03/2025;994;3;1;18/03/2025;227,99;CREDITO BX  FAT  CLIENTE;;1;C;1;784326
10001;18/03/2025;1296;3;1;18/03/2025;28,81;;159253;1;C;1;784468
10001;18/03/2025;1296;3;1;18/03/2025;4,25;;159156;1;C;1;784471
10001;18/03/2025;910;3;1;18/03/2025;23,17;4 582 1 CIA DE FIACA;;1;D;1;784658
10001;18/03/2025;910;3;1;18/03/2025;800;5 666 696 7 ELI COMU;;1;D;1;784664
10001;18/03/2025;910;3;1;18/03/2025;804,25;13 215 20 ELITE CONS;;1;D;1;784665
10001;18/03/2025;910;3;1;18/03/2025;174,34;6 656 4 TOTVS S A;;1;D;1;784695
10001;18/03/2025;910;3;1;18/03/2025;3354,63;44 049 4 BONOR INDUS;;1;D;1;785678
10001;18/03/2025;910;3;1;18/03/2025;121,84;713 293 5 MIRANDA CO;;1;D;1;786191
10001;18/03/2025;910;3;1;18/03/2025;137,5;6 240 1 GAROTINHO EM;;1;D;1;786192
10001;18/03/2025;910;3;1;18/03/2025;183,33;6 128 2 GAROTINHO EM;;1;D;1;786195
10001;18/03/2025;910;3;1;18/03/2025;230,04;719 684 4 MIRANDA CO;;1;D;1;786197
10001;18/03/2025;910;3;1;18/03/2025;1039,75;677 295 8 REFRIGELO;;1;D;1;786208
10001;18/03/2025;910;3;1;18/03/2025;1139;114 513 1 3 ON COMER;;1;D;1;786209
10001;18/03/2025;910;3;1;18/03/2025;1139;114 474 1 3 ON COMER;;1;D;1;786210
10001;18/03/2025;910;3;1;18/03/2025;49,9;955 759 9 ESHOP IMPO;;1;D;1;789533
10001;18/03/2025;910;3;1;18/03/2025;60,99;3 842 9 CARTAO CAIXA;;1;D;1;789536
10001;18/03/2025;910;3;1;18/03/2025;174,24;81 026 3 SUPERMERCAD;;1;D;1;789544
10001;18/03/2025;910;3;1;18/03/2025;765;46 985 1 CARTAO CAIX;;1;D;1;789551
10001;18/03/2025;910;3;1;18/03/2025;124,25;58 265 2 CARTAO CAIX;;1;D;1;789559
10001;18/03/2025;910;3;1;18/03/2025;3,07;544 8 CARTAO CAIXA;;1;D;1;789561
10001;18/03/2025;910;3;1;18/03/2025;359,76;7 459 3 CARTAO DE CR;;1;D;1;789587
10001;18/03/2025;910;3;1;18/03/2025;79,16;85 263 1 SUPERMERCAD;;1;D;1;792645
10001;19/03/2025;1296;3;1;19/03/2025;571,88;;159334;1;C;1;785071
10001;19/03/2025;994;3;1;19/03/2025;705,08;CREDITO BX  FAT  CLIENTE;;1;C;1;785081
10001;19/03/2025;910;3;1;19/03/2025;2072,61;5 555 1 CIA DE FIACA;;1;D;1;785692
10001;20/03/2025;1040;3;1;20/03/2025;18,33;85314307 MASTERCARD MAESTRO CREDITO DE CARTAO;;1;C;1;785163
10001;20/03/2025;910;3;1;20/03/2025;4528,46;5 659 1 ITAU UNIBANC;;1;D;1;786165
10001;20/03/2025;1296;3;1;20/03/2025;48,25;;159431;1;C;1;786323
10001;20/03/2025;994;3;1;20/03/2025;861,05;CREDITO BX  FAT  CLIENTE;;1;C;1;788279
10001;21/03/2025;994;3;1;21/03/2025;68;CREDITO BX  FAT  CLIENTE;;1;C;1;786466
10001;21/03/2025;1296;3;1;21/03/2025;146,17;;159680;1;C;1;787228
10001;21/03/2025;994;3;1;21/03/2025;393,6;CREDITO BX  FAT  CLIENTE;;1;C;1;787918
10001;22/03/2025;994;3;1;22/03/2025;414,96;CREDITO BX  FAT  CLIENTE;;1;C;1;786865
10001;24/03/2025;1296;3;1;24/03/2025;717,54;;159773;1;C;1;787250
10001;24/03/2025;1296;3;1;24/03/2025;198,75;;159744;1;C;1;787253
10001;24/03/2025;994;3;1;24/03/2025;861,05;CREDITO BX  FAT  CLIENTE;;1;C;1;787477
10001;24/03/2025;910;3;1;24/03/2025;3007,27;266 1 MAILSON FRANCI;;1;D;1;787868
10001;24/03/2025;910;3;1;24/03/2025;4919,47;256 1 MAILSON FRANCI;;1;D;1;787869
10001;24/03/2025;1061;3;1;24/03/2025;14447,05;PAGTO AUTOMATICO;22073082;1;D;1;787947
10001;24/03/2025;1040;3;1;24/03/2025;328,83;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;177532;1;C;1;865035
10001;25/03/2025;994;3;1;25/03/2025;336,31;CREDITO BX  FAT  CLIENTE;;1;C;1;788401
10001;26/03/2025;910;3;1;26/03/2025;36,49;110 846 3 DIGI MANIA;;1;D;1;789398
10001;26/03/2025;910;3;1;26/03/2025;64,2;127 172 6 ESHOP IMPO;;1;D;1;789399
10001;26/03/2025;910;3;1;26/03/2025;21,6;37 580 6 RB CADEIRAS;;1;D;1;789410
10001;26/03/2025;910;3;1;26/03/2025;21,6;37 581 6 RB CADEIRAS;;1;D;1;789411
10001;26/03/2025;910;3;1;26/03/2025;103,6;1 211 945 16 ESHOP I;;1;D;1;789445
10001;27/03/2025;994;3;1;27/03/2025;26,5;CREDITO BX  FAT  CLIENTE;;1;C;1;789631
10001;27/03/2025;994;3;1;27/03/2025;220;CREDITO BX  FAT  CLIENTE;;1;C;1;789634
10001;27/03/2025;910;3;1;27/03/2025;180;38 408 1 TAM LINHAS;;1;D;1;789677
10001;27/03/2025;505;3;1;27/03/2025;9,33;DESP  COB  BANCARIA;270.325/1;1;D;1;789698
10001;27/03/2025;994;3;1;27/03/2025;25000;CREDITO BX  FAT  CLIENTE;;1;C;1;790078
10001;27/03/2025;1296;3;1;27/03/2025;105,25;;160439;1;C;1;790566
10001;28/03/2025;994;3;1;28/03/2025;15;CREDITO BX  FAT  CLIENTE;;1;C;1;790527
10001;28/03/2025;994;3;1;28/03/2025;307,97;CREDITO BX  FAT  CLIENTE;;1;C;1;790534
10001;28/03/2025;994;3;1;28/03/2025;283,42;CREDITO BX  FAT  CLIENTE;;1;C;1;790539
10001;28/03/2025;994;3;1;28/03/2025;339;CREDITO BX  FAT  CLIENTE;;1;C;1;790542
10001;28/03/2025;910;3;1;28/03/2025;11222,85;564 654 1 METHA PART;;1;D;1;791588
10001;29/03/2025;994;3;1;29/03/2025;175,74;CREDITO BX  FAT  CLIENTE;;1;C;1;791508
10001;31/03/2025;994;3;1;31/03/2025;63,84;CREDITO BX  FAT  CLIENTE;;1;C;1;792138
10001;31/03/2025;994;3;1;31/03/2025;295;CREDITO BX  FAT  CLIENTE;;1;C;1;792143
10001;31/03/2025;994;3;1;31/03/2025;201;CREDITO BX  FAT  CLIENTE;;1;C;1;792144
10001;31/03/2025;1296;3;1;31/03/2025;11,37;;161014;1;C;1;792255
10001;31/03/2025;1296;3;1;31/03/2025;7;;161082;1;C;1;792263
10001;01/04/2025;910;3;1;01/04/2025;250;659 1 KHRISTIANNA KE;;1;D;1;792768
10001;01/04/2025;910;3;1;01/04/2025;2900;558 1 FOLHA DE PAGAM;;1;D;1;796606
10001;02/04/2025;1040;3;1;02/04/2025;86,5;85314307 VISA VISA ELECTRON CREDITO DE CARTAO;161229;1;C;1;792763
10001;02/04/2025;994;3;1;02/04/2025;214,63;CREDITO BX  FAT  CLIENTE;;1;C;1;793171
10001;02/04/2025;994;3;1;02/04/2025;403,57;CREDITO BX  FAT  CLIENTE;;1;C;1;793324
10001;02/04/2025;1296;3;1;02/04/2025;321,25;;161273;1;C;1;794071
10001;02/04/2025;1296;3;1;02/04/2025;19,25;;161317;1;C;1;794073
10001;02/04/2025;910;3;1;02/04/2025;597,33;59 733 1 ITAU UNIBAN;;1;D;1;797166
10001;03/04/2025;994;3;1;03/04/2025;101,47;CREDITO BX  FAT  CLIENTE;;1;C;1;793963
10001;03/04/2025;994;3;1;03/04/2025;11;CREDITO BX  FAT  CLIENTE;;1;C;1;793966
10001;03/04/2025;910;3;1;03/04/2025;200;593 1 BEE TECNOLOGIA;;1;D;1;794157
10001;03/04/2025;1296;3;1;03/04/2025;268,94;;161406;1;C;1;794363
10001;03/04/2025;1296;3;1;03/04/2025;14,25;;161438;1;C;1;794364
10001;04/04/2025;505;3;1;04/04/2025;8,49;DESP  COB  BANCARIA;40.425/1;1;D;1;795654
10001;05/04/2025;994;3;1;05/04/2025;96,34;CREDITO BX  FAT  CLIENTE;;1;C;1;795269
10001;05/04/2025;994;3;1;05/04/2025;321,26;CREDITO BX  FAT  CLIENTE;;1;C;1;795273
10001;05/04/2025;994;3;1;05/04/2025;438;CREDITO BX  FAT  CLIENTE;;1;C;1;795275
10001;05/04/2025;994;3;1;05/04/2025;110,58;CREDITO BX  FAT  CLIENTE;;1;C;1;795276
10001;07/04/2025;1296;3;1;07/04/2025;138,05;;161967;1;C;1;796306
10001;07/04/2025;910;3;1;07/04/2025;107;41 651 313 17 COMPAN;;1;D;1;796443
10001;07/04/2025;1040;3;1;07/04/2025;287,71;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;187823;1;C;1;904771
10001;08/04/2025;994;3;1;08/04/2025;102,04;CREDITO BX  FAT  CLIENTE;;1;C;1;796903
10001;08/04/2025;994;3;1;08/04/2025;220,6;CREDITO BX  FAT  CLIENTE;;1;C;1;796906
10001;08/04/2025;994;3;1;08/04/2025;90,86;CREDITO BX  FAT  CLIENTE;;1;C;1;796907
10001;08/04/2025;994;3;1;08/04/2025;149;CREDITO BX  FAT  CLIENTE;;1;C;1;796935
10001;08/04/2025;1296;3;1;08/04/2025;196,25;;162170;1;C;1;797135
10001;09/04/2025;994;3;1;09/04/2025;56,44;CREDITO BX  FAT  CLIENTE;;1;C;1;797632
10001;09/04/2025;1296;3;1;09/04/2025;309,06;;162400;1;C;1;797683
10001;09/04/2025;994;3;1;09/04/2025;253,65;CREDITO BX  FAT  CLIENTE;;1;C;1;797801
10001;09/04/2025;1040;3;1;09/04/2025;270,85;100651755 VISA VISA ELECTRON CREDITO DE CARTAO;187826;1;C;1;904774
10001;10/04/2025;994;3;1;10/04/2025;850;CREDITO BX  FAT  CLIENTE;;1;C;1;798567
10001;10/04/2025;910;3;1;10/04/2025;687,95;1 346 8 PREFEITURA M;;1;D;1;798613
10001;10/04/2025;910;3;1;10/04/2025;11565,72;3 691 10 CAPITAL DE;;1;D;1;822062
10001;10/04/2025;910;3;1;10/04/2025;11565,72;3 691 15 CAPITAL DE;;1;D;1;822067
10001;10/04/2025;910;3;1;10/04/2025;11183,29;478 21 CAPITAL DE GI;;1;D;1;822084
10001;11/04/2025;994;3;1;11/04/2025;686,3;CREDITO BX  FAT  CLIENTE;;1;C;1;799375
10001;11/04/2025;994;3;1;11/04/2025;436,05;CREDITO BX  FAT  CLIENTE;;1;C;1;799379
10001;11/04/2025;910;3;1;11/04/2025;580,36;563 325 896 18 COMPA;;1;D;1;800592
10001;11/04/2025;910;3;1;11/04/2025;892;45 456 1 CASP SOLUCO;;1;D;1;800662
10001;11/04/2025;994;3;1;11/04/2025;41,7;CREDITO BX  FAT  CLIENTE;;1;C;1;802507
10001;11/04/2025;994;3;1;11/04/2025;300;CREDITO BX  FAT  CLIENTE;;1;C;1;802979
10001;11/04/2025;1040;3;1;11/04/2025;369,06;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;172685;1;C;1;843695
10001;11/04/2025;1040;3;1;11/04/2025;369,06;100506496 MASTERCARD MAESTRO CREDITO DE CARTAO;187828;1;C;1;904776
10001;12/04/2025;994;3;1;12/04/2025;238,27;CREDITO BX  FAT  CLIENTE;;1;C;1;800156
10001;14/04/2025;910;3;1;14/04/2025;2961,39;56 562 5 TOTVS S A;;1;D;1;801337
10001;14/04/2025;1040;3;1;14/04/2025;67,66;100246346 ELO CREDITO DE CARTAO;177645;1;C;1;865166
